Start Week,End Week,MMWRyear,MMWRweek,Jurisdiction,Age Group,COVID-19 Deaths,Pneumonia Deaths,Influenza Deaths
05/17/2020,05/23/2020,2020,21,Florida,65 years and over,208.0,276.0,
05/17/2020,05/23/2020,2020,21,Georgia,All Ages,154.0,152.0,0.0
05/17/2020,05/23/2020,2020,21,Georgia,0-17 years,0.0,,0.0
05/17/2020,05/23/2020,2020,21,Georgia,18-64 years,31.0,31.0,0.0
05/17/2020,05/23/2020,2020,21,Georgia,65 years and over,123.0,120.0,0.0
05/17/2020,05/23/2020,2020,21,Hawaii,All Ages,0.0,11.0,
05/17/2020,05/23/2020,2020,21,Hawaii,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,Hawaii,18-64 years,0.0,,0.0
05/17/2020,05/23/2020,2020,21,Hawaii,65 years and over,0.0,,
05/17/2020,05/23/2020,2020,21,Idaho,All Ages,,11.0,0.0
05/17/2020,05/23/2020,2020,21,Idaho,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,Idaho,18-64 years,0.0,,0.0
05/17/2020,05/23/2020,2020,21,Idaho,65 years and over,,,0.0
05/17/2020,05/23/2020,2020,21,Illinois,All Ages,579.0,442.0,
05/17/2020,05/23/2020,2020,21,Illinois,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,Illinois,18-64 years,127.0,100.0,
05/17/2020,05/23/2020,2020,21,Illinois,65 years and over,452.0,342.0,0.0
05/17/2020,05/23/2020,2020,21,Indiana,All Ages,196.0,136.0,0.0
05/17/2020,05/23/2020,2020,21,Indiana,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,Indiana,18-64 years,28.0,32.0,0.0
05/17/2020,05/23/2020,2020,21,Indiana,65 years and over,168.0,104.0,0.0
05/17/2020,05/23/2020,2020,21,Iowa,All Ages,95.0,50.0,0.0
05/17/2020,05/23/2020,2020,21,Iowa,0-17 years,0.0,,0.0
05/17/2020,05/23/2020,2020,21,Iowa,18-64 years,20.0,16.0,0.0
05/17/2020,05/23/2020,2020,21,Iowa,65 years and over,75.0,33.0,0.0
05/17/2020,05/23/2020,2020,21,Kansas,All Ages,,25.0,0.0
05/17/2020,05/23/2020,2020,21,Kansas,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,Kansas,18-64 years,,,0.0
05/17/2020,05/23/2020,2020,21,Kansas,65 years and over,,18.0,0.0
05/17/2020,05/23/2020,2020,21,Kentucky,All Ages,51.0,93.0,0.0
05/17/2020,05/23/2020,2020,21,Kentucky,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,Kentucky,18-64 years,,17.0,0.0
05/17/2020,05/23/2020,2020,21,Kentucky,65 years and over,45.0,76.0,0.0
05/17/2020,05/23/2020,2020,21,Louisiana,All Ages,132.0,94.0,0.0
05/17/2020,05/23/2020,2020,21,Louisiana,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,Louisiana,18-64 years,36.0,24.0,0.0
05/17/2020,05/23/2020,2020,21,Louisiana,65 years and over,96.0,70.0,0.0
05/17/2020,05/23/2020,2020,21,Maine,All Ages,,16.0,0.0
05/17/2020,05/23/2020,2020,21,Maine,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,Maine,18-64 years,,,0.0
05/17/2020,05/23/2020,2020,21,Maine,65 years and over,,14.0,0.0
05/17/2020,05/23/2020,2020,21,Maryland,All Ages,290.0,177.0,0.0
05/17/2020,05/23/2020,2020,21,Maryland,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,Maryland,18-64 years,63.0,45.0,0.0
05/17/2020,05/23/2020,2020,21,Maryland,65 years and over,227.0,132.0,0.0
05/17/2020,05/23/2020,2020,21,Massachusetts,All Ages,528.0,242.0,0.0
05/17/2020,05/23/2020,2020,21,Massachusetts,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,Massachusetts,18-64 years,46.0,19.0,0.0
05/17/2020,05/23/2020,2020,21,Massachusetts,65 years and over,482.0,223.0,0.0
05/17/2020,05/23/2020,2020,21,Michigan,All Ages,230.0,196.0,
05/17/2020,05/23/2020,2020,21,Michigan,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,Michigan,18-64 years,45.0,47.0,0.0
05/17/2020,05/23/2020,2020,21,Michigan,65 years and over,185.0,149.0,
05/17/2020,05/23/2020,2020,21,Minnesota,All Ages,163.0,76.0,
05/17/2020,05/23/2020,2020,21,Minnesota,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,Minnesota,18-64 years,21.0,12.0,0.0
05/17/2020,05/23/2020,2020,21,Minnesota,65 years and over,142.0,64.0,
05/17/2020,05/23/2020,2020,21,Mississippi,All Ages,100.0,96.0,0.0
05/17/2020,05/23/2020,2020,21,Mississippi,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,Mississippi,18-64 years,23.0,25.0,0.0
05/17/2020,05/23/2020,2020,21,Mississippi,65 years and over,77.0,71.0,0.0
05/17/2020,05/23/2020,2020,21,Missouri,All Ages,78.0,81.0,0.0
05/17/2020,05/23/2020,2020,21,Missouri,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,Missouri,18-64 years,,15.0,0.0
05/17/2020,05/23/2020,2020,21,Missouri,65 years and over,71.0,66.0,0.0
05/17/2020,05/23/2020,2020,21,Montana,All Ages,0.0,,0.0
05/17/2020,05/23/2020,2020,21,Montana,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,Montana,18-64 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,Montana,65 years and over,0.0,,0.0
05/17/2020,05/23/2020,2020,21,Nebraska,All Ages,36.0,36.0,0.0
05/17/2020,05/23/2020,2020,21,Nebraska,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,Nebraska,18-64 years,,,0.0
05/17/2020,05/23/2020,2020,21,Nebraska,65 years and over,29.0,31.0,0.0
05/17/2020,05/23/2020,2020,21,Nevada,All Ages,36.0,43.0,0.0
05/17/2020,05/23/2020,2020,21,Nevada,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,Nevada,18-64 years,,,0.0
05/17/2020,05/23/2020,2020,21,Nevada,65 years and over,31.0,34.0,0.0
05/17/2020,05/23/2020,2020,21,New Hampshire,All Ages,44.0,22.0,0.0
05/17/2020,05/23/2020,2020,21,New Hampshire,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,New Hampshire,18-64 years,,0.0,0.0
05/17/2020,05/23/2020,2020,21,New Hampshire,65 years and over,40.0,22.0,0.0
05/17/2020,05/23/2020,2020,21,New Jersey,All Ages,552.0,322.0,0.0
05/17/2020,05/23/2020,2020,21,New Jersey,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,New Jersey,18-64 years,126.0,67.0,0.0
05/17/2020,05/23/2020,2020,21,New Jersey,65 years and over,426.0,255.0,0.0
05/17/2020,05/23/2020,2020,21,New Mexico,All Ages,43.0,39.0,0.0
05/17/2020,05/23/2020,2020,21,New Mexico,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,New Mexico,18-64 years,12.0,15.0,0.0
05/17/2020,05/23/2020,2020,21,New Mexico,65 years and over,31.0,24.0,0.0
05/17/2020,05/23/2020,2020,21,New York,All Ages,448.0,324.0,
05/17/2020,05/23/2020,2020,21,New York,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,New York,18-64 years,90.0,60.0,
05/17/2020,05/23/2020,2020,21,New York,65 years and over,358.0,264.0,
05/17/2020,05/23/2020,2020,21,New York City,All Ages,426.0,216.0,
05/17/2020,05/23/2020,2020,21,New York City,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,New York City,18-64 years,110.0,50.0,
05/17/2020,05/23/2020,2020,21,New York City,65 years and over,316.0,166.0,0.0
05/17/2020,05/23/2020,2020,21,North Carolina,All Ages,110.0,146.0,
05/17/2020,05/23/2020,2020,21,North Carolina,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,North Carolina,18-64 years,22.0,22.0,
05/17/2020,05/23/2020,2020,21,North Carolina,65 years and over,88.0,124.0,
05/17/2020,05/23/2020,2020,21,North Dakota,All Ages,10.0,,0.0
05/17/2020,05/23/2020,2020,21,North Dakota,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,North Dakota,18-64 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,North Dakota,65 years and over,10.0,,0.0
05/17/2020,05/23/2020,2020,21,Ohio,All Ages,272.0,200.0,0.0
05/17/2020,05/23/2020,2020,21,Ohio,0-17 years,0.0,,0.0
05/17/2020,05/23/2020,2020,21,Ohio,18-64 years,40.0,31.0,0.0
05/17/2020,05/23/2020,2020,21,Ohio,65 years and over,232.0,168.0,0.0
05/17/2020,05/23/2020,2020,21,Oklahoma,All Ages,24.0,72.0,0.0
05/17/2020,05/23/2020,2020,21,Oklahoma,0-17 years,0.0,,0.0
05/17/2020,05/23/2020,2020,21,Oklahoma,18-64 years,,17.0,0.0
05/17/2020,05/23/2020,2020,21,Oklahoma,65 years and over,22.0,54.0,0.0
05/17/2020,05/23/2020,2020,21,Oregon,All Ages,,26.0,0.0
05/17/2020,05/23/2020,2020,21,Oregon,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,Oregon,18-64 years,,,0.0
05/17/2020,05/23/2020,2020,21,Oregon,65 years and over,,19.0,0.0
05/17/2020,05/23/2020,2020,21,Pennsylvania,All Ages,509.0,306.0,
05/17/2020,05/23/2020,2020,21,Pennsylvania,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,Pennsylvania,18-64 years,58.0,49.0,0.0
05/17/2020,05/23/2020,2020,21,Pennsylvania,65 years and over,451.0,257.0,
05/17/2020,05/23/2020,2020,21,Rhode Island,All Ages,98.0,54.0,0.0
05/17/2020,05/23/2020,2020,21,Rhode Island,0-17 years,0.0,,0.0
05/17/2020,05/23/2020,2020,21,Rhode Island,18-64 years,,,0.0
05/17/2020,05/23/2020,2020,21,Rhode Island,65 years and over,89.0,46.0,0.0
05/17/2020,05/23/2020,2020,21,South Carolina,All Ages,55.0,54.0,0.0
05/17/2020,05/23/2020,2020,21,South Carolina,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,South Carolina,18-64 years,,10.0,0.0
05/17/2020,05/23/2020,2020,21,South Carolina,65 years and over,48.0,44.0,0.0
05/17/2020,05/23/2020,2020,21,South Dakota,All Ages,11.0,16.0,0.0
05/17/2020,05/23/2020,2020,21,South Dakota,0-17 years,0.0,,0.0
05/17/2020,05/23/2020,2020,21,South Dakota,18-64 years,,,0.0
05/17/2020,05/23/2020,2020,21,South Dakota,65 years and over,,10.0,0.0
05/17/2020,05/23/2020,2020,21,Tennessee,All Ages,32.0,108.0,0.0
05/17/2020,05/23/2020,2020,21,Tennessee,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,Tennessee,18-64 years,,32.0,0.0
05/17/2020,05/23/2020,2020,21,Tennessee,65 years and over,24.0,76.0,0.0
05/17/2020,05/23/2020,2020,21,Texas,All Ages,171.0,342.0,
05/17/2020,05/23/2020,2020,21,Texas,0-17 years,0.0,,0.0
05/17/2020,05/23/2020,2020,21,Texas,18-64 years,55.0,92.0,
05/17/2020,05/23/2020,2020,21,Texas,65 years and over,116.0,247.0,
05/17/2020,05/23/2020,2020,21,Utah,All Ages,14.0,21.0,0.0
05/17/2020,05/23/2020,2020,21,Utah,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,Utah,18-64 years,,,0.0
05/17/2020,05/23/2020,2020,21,Utah,65 years and over,12.0,17.0,0.0
05/17/2020,05/23/2020,2020,21,Vermont,All Ages,,,0.0
05/17/2020,05/23/2020,2020,21,Vermont,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,Vermont,18-64 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,Vermont,65 years and over,,,0.0
05/17/2020,05/23/2020,2020,21,Virginia,All Ages,174.0,108.0,0.0
05/17/2020,05/23/2020,2020,21,Virginia,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,Virginia,18-64 years,34.0,28.0,0.0
05/17/2020,05/23/2020,2020,21,Virginia,65 years and over,140.0,80.0,0.0
05/17/2020,05/23/2020,2020,21,Washington,All Ages,51.0,71.0,0.0
05/17/2020,05/23/2020,2020,21,Washington,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,Washington,18-64 years,10.0,13.0,0.0
05/17/2020,05/23/2020,2020,21,Washington,65 years and over,41.0,58.0,0.0
05/17/2020,05/23/2020,2020,21,West Virginia,All Ages,,33.0,0.0
05/17/2020,05/23/2020,2020,21,West Virginia,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,West Virginia,18-64 years,,11.0,0.0
05/17/2020,05/23/2020,2020,21,West Virginia,65 years and over,,22.0,0.0
05/17/2020,05/23/2020,2020,21,Wisconsin,All Ages,67.0,53.0,0.0
05/17/2020,05/23/2020,2020,21,Wisconsin,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,Wisconsin,18-64 years,14.0,16.0,0.0
05/17/2020,05/23/2020,2020,21,Wisconsin,65 years and over,53.0,37.0,0.0
05/17/2020,05/23/2020,2020,21,Wyoming,All Ages,,,0.0
05/17/2020,05/23/2020,2020,21,Wyoming,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,Wyoming,18-64 years,,,0.0
05/17/2020,05/23/2020,2020,21,Wyoming,65 years and over,,,0.0
05/17/2020,05/23/2020,2020,21,HHS Region 1,All Ages,962.0,428.0,
05/17/2020,05/23/2020,2020,21,HHS Region 1,0-17 years,0.0,,0.0
05/17/2020,05/23/2020,2020,21,HHS Region 1,18-64 years,99.0,46.0,0.0
05/17/2020,05/23/2020,2020,21,HHS Region 1,65 years and over,863.0,381.0,
05/17/2020,05/23/2020,2020,21,HHS Region 2,All Ages,1426.0,862.0,
05/17/2020,05/23/2020,2020,21,HHS Region 2,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,HHS Region 2,18-64 years,326.0,177.0,
05/17/2020,05/23/2020,2020,21,HHS Region 2,65 years and over,1100.0,685.0,
05/17/2020,05/23/2020,2020,21,HHS Region 3,All Ages,1080.0,694.0,
05/17/2020,05/23/2020,2020,21,HHS Region 3,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,HHS Region 3,18-64 years,176.0,148.0,0.0
05/17/2020,05/23/2020,2020,21,HHS Region 3,65 years and over,904.0,546.0,
05/17/2020,05/23/2020,2020,21,HHS Region 4,All Ages,828.0,1062.0,
05/17/2020,05/23/2020,2020,21,HHS Region 4,0-17 years,0.0,,0.0
05/17/2020,05/23/2020,2020,21,HHS Region 4,18-64 years,148.0,208.0,
05/17/2020,05/23/2020,2020,21,HHS Region 4,65 years and over,680.0,853.0,
05/17/2020,05/23/2020,2020,21,HHS Region 5,All Ages,1507.0,1103.0,
05/17/2020,05/23/2020,2020,21,HHS Region 5,0-17 years,0.0,,0.0
05/17/2020,05/23/2020,2020,21,HHS Region 5,18-64 years,275.0,238.0,
05/17/2020,05/23/2020,2020,21,HHS Region 5,65 years and over,1232.0,864.0,
05/17/2020,05/23/2020,2020,21,HHS Region 6,All Ages,391.0,591.0,
05/17/2020,05/23/2020,2020,21,HHS Region 6,0-17 years,0.0,,0.0
05/17/2020,05/23/2020,2020,21,HHS Region 6,18-64 years,108.0,163.0,
05/17/2020,05/23/2020,2020,21,HHS Region 6,65 years and over,283.0,424.0,
05/17/2020,05/23/2020,2020,21,HHS Region 7,All Ages,218.0,192.0,0.0
05/17/2020,05/23/2020,2020,21,HHS Region 7,0-17 years,0.0,,0.0
05/17/2020,05/23/2020,2020,21,HHS Region 7,18-64 years,36.0,43.0,0.0
05/17/2020,05/23/2020,2020,21,HHS Region 7,65 years and over,182.0,148.0,0.0
05/17/2020,05/23/2020,2020,21,HHS Region 8,All Ages,131.0,117.0,0.0
05/17/2020,05/23/2020,2020,21,HHS Region 8,0-17 years,0.0,,0.0
05/17/2020,05/23/2020,2020,21,HHS Region 8,18-64 years,30.0,28.0,0.0
05/17/2020,05/23/2020,2020,21,HHS Region 8,65 years and over,101.0,88.0,0.0
05/17/2020,05/23/2020,2020,21,HHS Region 9,All Ages,621.0,736.0,
05/17/2020,05/23/2020,2020,21,HHS Region 9,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,HHS Region 9,18-64 years,166.0,185.0,
05/17/2020,05/23/2020,2020,21,HHS Region 9,65 years and over,455.0,551.0,
05/17/2020,05/23/2020,2020,21,HHS Region 10,All Ages,64.0,109.0,0.0
05/17/2020,05/23/2020,2020,21,HHS Region 10,0-17 years,0.0,0.0,0.0
05/17/2020,05/23/2020,2020,21,HHS Region 10,18-64 years,11.0,22.0,0.0
05/17/2020,05/23/2020,2020,21,HHS Region 10,65 years and over,53.0,87.0,0.0
05/24/2020,05/30/2020,2020,22,United States,All Ages,6160.0,5266.0,12.0
05/24/2020,05/30/2020,2020,22,United States,0-17 years,4.0,11.0,1.0
05/24/2020,05/30/2020,2020,22,United States,18-64 years,1174.0,1107.0,2.0
05/24/2020,05/30/2020,2020,22,United States,65 years and over,4982.0,4148.0,9.0
05/24/2020,05/30/2020,2020,22,Alabama,All Ages,111.0,102.0,0.0
05/24/2020,05/30/2020,2020,22,Alabama,0-17 years,0.0,0.0,0.0
05/24/2020,05/30/2020,2020,22,Alabama,18-64 years,26.0,25.0,0.0
05/24/2020,05/30/2020,2020,22,Alabama,65 years and over,85.0,77.0,0.0
05/24/2020,05/30/2020,2020,22,Alaska,All Ages,0.0,,0.0
05/24/2020,05/30/2020,2020,22,Alaska,0-17 years,0.0,0.0,0.0
05/24/2020,05/30/2020,2020,22,Alaska,18-64 years,0.0,,0.0
05/24/2020,05/30/2020,2020,22,Alaska,65 years and over,0.0,,0.0
05/24/2020,05/30/2020,2020,22,Arizona,All Ages,125.0,125.0,
05/24/2020,05/30/2020,2020,22,Arizona,0-17 years,0.0,0.0,0.0
05/24/2020,05/30/2020,2020,22,Arizona,18-64 years,36.0,30.0,0.0
05/24/2020,05/30/2020,2020,22,Arizona,65 years and over,89.0,95.0,
05/24/2020,05/30/2020,2020,22,Arkansas,All Ages,21.0,39.0,0.0
05/24/2020,05/30/2020,2020,22,Arkansas,0-17 years,0.0,,0.0
05/24/2020,05/30/2020,2020,22,Arkansas,18-64 years,,,0.0
05/24/2020,05/30/2020,2020,22,Arkansas,65 years and over,15.0,30.0,0.0
05/24/2020,05/30/2020,2020,22,California,All Ages,460.0,569.0,
05/24/2020,05/30/2020,2020,22,California,0-17 years,0.0,0.0,0.0
05/24/2020,05/30/2020,2020,22,California,18-64 years,120.0,117.0,0.0
05/24/2020,05/30/2020,2020,22,California,65 years and over,340.0,452.0,
05/24/2020,05/30/2020,2020,22,Colorado,All Ages,74.0,66.0,0.0
05/24/2020,05/30/2020,2020,22,Colorado,0-17 years,,,0.0
05/24/2020,05/30/2020,2020,22,Colorado,18-64 years,19.0,17.0,0.0
05/24/2020,05/30/2020,2020,22,Colorado,65 years and over,54.0,48.0,0.0
05/24/2020,05/30/2020,2020,22,Connecticut,All Ages,209.0,68.0,0.0
05/24/2020,05/30/2020,2020,22,Connecticut,0-17 years,0.0,0.0,0.0
05/24/2020,05/30/2020,2020,22,Connecticut,18-64 years,23.0,,0.0
05/24/2020,05/30/2020,2020,22,Connecticut,65 years and over,186.0,63.0,0.0
05/24/2020,05/30/2020,2020,22,Delaware,All Ages,50.0,26.0,0.0
05/24/2020,05/30/2020,2020,22,Delaware,0-17 years,0.0,0.0,0.0
05/24/2020,05/30/2020,2020,22,Delaware,18-64 years,12.0,,0.0
05/24/2020,05/30/2020,2020,22,Delaware,65 years and over,38.0,18.0,0.0
05/24/2020,05/30/2020,2020,22,District of Columbia,All Ages,36.0,36.0,0.0
05/24/2020,05/30/2020,2020,22,District of Columbia,0-17 years,0.0,0.0,0.0
05/24/2020,05/30/2020,2020,22,District of Columbia,18-64 years,,11.0,0.0
05/24/2020,05/30/2020,2020,22,District of Columbia,65 years and over,27.0,25.0,0.0
05/24/2020,05/30/2020,2020,22,Florida,All Ages,224.0,327.0,
05/24/2020,05/30/2020,2020,22,Florida,0-17 years,0.0,0.0,0.0
05/24/2020,05/30/2020,2020,22,Florida,18-64 years,32.0,54.0,0.0
05/24/2020,05/30/2020,2020,22,Florida,65 years and over,192.0,273.0,
05/24/2020,05/30/2020,2020,22,Georgia,All Ages,144.0,115.0,0.0
05/24/2020,05/30/2020,2020,22,Georgia,0-17 years,0.0,,0.0
05/24/2020,05/30/2020,2020,22,Georgia,18-64 years,28.0,28.0,0.0
05/24/2020,05/30/2020,2020,22,Georgia,65 years and over,116.0,86.0,0.0
05/24/2020,05/30/2020,2020,22,Hawaii,All Ages,0.0,11.0,0.0
05/24/2020,05/30/2020,2020,22,Hawaii,0-17 years,0.0,0.0,0.0
05/24/2020,05/30/2020,2020,22,Hawaii,18-64 years,0.0,,0.0
05/24/2020,05/30/2020,2020,22,Hawaii,65 years and over,0.0,,0.0
05/24/2020,05/30/2020,2020,22,Idaho,All Ages,,,0.0
05/24/2020,05/30/2020,2020,22,Idaho,0-17 years,0.0,0.0,0.0
05/24/2020,05/30/2020,2020,22,Idaho,18-64 years,0.0,,0.0
05/24/2020,05/30/2020,2020,22,Idaho,65 years and over,,,0.0
05/24/2020,05/30/2020,2020,22,Illinois,All Ages,481.0,309.0,0.0
05/24/2020,05/30/2020,2020,22,Illinois,0-17 years,0.0,0.0,0.0
05/24/2020,05/30/2020,2020,22,Illinois,18-64 years,108.0,70.0,0.0
05/24/2020,05/30/2020,2020,22,Illinois,65 years and over,373.0,239.0,0.0
05/24/2020,05/30/2020,2020,22,Indiana,All Ages,139.0,131.0,0.0
05/24/2020,05/30/2020,2020,22,Indiana,0-17 years,0.0,0.0,0.0
05/24/2020,05/30/2020,2020,22,Indiana,18-64 years,20.0,24.0,0.0
05/24/2020,05/30/2020,2020,22,Indiana,65 years and over,119.0,107.0,0.0
05/24/2020,05/30/2020,2020,22,Iowa,All Ages,82.0,37.0,0.0
05/24/2020,05/30/2020,2020,22,Iowa,0-17 years,0.0,0.0,0.0
05/24/2020,05/30/2020,2020,22,Iowa,18-64 years,14.0,10.0,0.0
05/24/2020,05/30/2020,2020,22,Iowa,65 years and over,68.0,27.0,0.0
05/24/2020,05/30/2020,2020,22,Kansas,All Ages,14.0,25.0,
05/24/2020,05/30/2020,2020,22,Kansas,0-17 years,0.0,,0.0
05/24/2020,05/30/2020,2020,22,Kansas,18-64 years,,,
05/24/2020,05/30/2020,2020,22,Kansas,65 years and over,,17.0,0.0
05/24/2020,05/30/2020,2020,22,Kentucky,All Ages,45.0,92.0,0.0
05/24/2020,05/30/2020,2020,22,Kentucky,0-17 years,0.0,0.0,0.0
05/24/2020,05/30/2020,2020,22,Kentucky,18-64 years,,22.0,0.0
05/24/2020,05/30/2020,2020,22,Kentucky,65 years and over,40.0,70.0,0.0
05/24/2020,05/30/2020,2020,22,Louisiana,All Ages,119.0,91.0,0.0
05/24/2020,05/30/2020,2020,22,Louisiana,0-17 years,0.0,,0.0
05/24/2020,05/30/2020,2020,22,Louisiana,18-64 years,19.0,11.0,0.0
05/24/2020,05/30/2020,2020,22,Louisiana,65 years and over,100.0,79.0,0.0
05/24/2020,05/30/2020,2020,22,Maine,All Ages,13.0,19.0,0.0
05/24/2020,05/30/2020,2020,22,Maine,0-17 years,0.0,0.0,0.0
05/24/2020,05/30/2020,2020,22,Maine,18-64 years,,,0.0
05/24/2020,05/30/2020,2020,22,Maine,65 years and over,12.0,18.0,0.0
05/24/2020,05/30/2020,2020,22,Maryland,All Ages,296.0,173.0,0.0
05/24/2020,05/30/2020,2020,22,Maryland,0-17 years,0.0,0.0,0.0
05/24/2020,05/30/2020,2020,22,Maryland,18-64 years,60.0,34.0,0.0
05/24/2020,05/30/2020,2020,22,Maryland,65 years and over,236.0,139.0,0.0
05/24/2020,05/30/2020,2020,22,Massachusetts,All Ages,385.0,194.0,0.0
05/24/2020,05/30/2020,2020,22,Massachusetts,0-17 years,0.0,0.0,0.0
05/24/2020,05/30/2020,2020,22,Massachusetts,18-64 years,44.0,28.0,0.0
05/24/2020,05/30/2020,2020,22,Massachusetts,65 years and over,341.0,166.0,0.0
05/24/2020,05/30/2020,2020,22,Michigan,All Ages,174.0,135.0,
05/24/2020,05/30/2020,2020,22,Michigan,0-17 years,0.0,,0.0
05/24/2020,05/30/2020,2020,22,Michigan,18-64 years,36.0,39.0,
05/24/2020,05/30/2020,2020,22,Michigan,65 years and over,138.0,94.0,0.0
05/24/2020,05/30/2020,2020,22,Minnesota,All Ages,159.0,96.0,0.0
05/24/2020,05/30/2020,2020,22,Minnesota,0-17 years,0.0,0.0,0.0
05/24/2020,05/30/2020,2020,22,Minnesota,18-64 years,18.0,16.0,0.0
05/24/2020,05/30/2020,2020,22,Minnesota,65 years and over,141.0,80.0,0.0
05/24/2020,05/30/2020,2020,22,Mississippi,All Ages,108.0,97.0,0.0
05/24/2020,05/30/2020,2020,22,Mississippi,0-17 years,0.0,0.0,0.0
05/24/2020,05/30/2020,2020,22,Mississippi,18-64 years,25.0,23.0,0.0
05/24/2020,05/30/2020,2020,22,Mississippi,65 years and over,83.0,74.0,0.0
05/24/2020,05/30/2020,2020,22,Missouri,All Ages,57.0,57.0,0.0
05/24/2020,05/30/2020,2020,22,Missouri,0-17 years,0.0,0.0,0.0
05/24/2020,05/30/2020,2020,22,Missouri,18-64 years,,12.0,0.0
05/24/2020,05/30/2020,2020,22,Missouri,65 years and over,51.0,45.0,0.0
05/24/2020,05/30/2020,2020,22,Montana,All Ages,,,0.0
05/24/2020,05/30/2020,2020,22,Montana,0-17 years,0.0,0.0,0.0
05/24/2020,05/30/2020,2020,22,Montana,18-64 years,0.0,0.0,0.0
05/24/2020,05/30/2020,2020,22,Montana,65 years and over,,,0.0
05/24/2020,05/30/2020,2020,22,Nebraska,All Ages,29.0,33.0,0.0
05/24/2020,05/30/2020,2020,22,Nebraska,0-17 years,0.0,0.0,0.0
05/24/2020,05/30/2020,2020,22,Nebraska,18-64 years,,,0.0
05/24/2020,05/30/2020,2020,22,Nebraska,65 years and over,20.0,27.0,0.0
05/24/2020,05/30/2020,2020,22,Nevada,All Ages,29.0,53.0,0.0
05/24/2020,05/30/2020,2020,22,Nevada,0-17 years,0.0,0.0,0.0
05/24/2020,05/30/2020,2020,22,Nevada,18-64 years,,11.0,0.0
05/24/2020,05/30/2020,2020,22,Nevada,65 years and over,21.0,42.0,0.0
05/24/2020,05/30/2020,2020,22,New Hampshire,All Ages,44.0,19.0,0.0
05/24/2020,05/30/2020,2020,22,New Hampshire,0-17 years,0.0,0.0,0.0
05/24/2020,05/30/2020,2020,22,New Hampshire,18-64 years,,,0.0
05/24/2020,05/30/2020,2020,22,New Hampshire,65 years and over,41.0,17.0,0.0
05/24/2020,05/30/2020,2020,22,New Jersey,All Ages,391.0,290.0,0.0
05/24/2020,05/30/2020,2020,22,New Jersey,0-17 years,0.0,,0.0
05/24/2020,05/30/2020,2020,22,New Jersey,18-64 years,88.0,63.0,0.0
05/24/2020,05/30/2020,2020,22,New Jersey,65 years and over,303.0,226.0,0.0
05/24/2020,05/30/2020,2020,22,New Mexico,All Ages,48.0,39.0,0.0
05/24/2020,05/30/2020,2020,22,New Mexico,0-17 years,0.0,0.0,0.0
